forecast_origin,forecast_date,horizon,actual,forecast,error,threshold,current_regime
2014-09-01,2015-03-01,6,6819.545505227352,9442.382817976757,-2622.837312749405,-0.16944709440122052,1
2014-09-01,2015-04-01,7,7454.631473478869,9520.864233584874,-2066.232760106005,-0.16944709440122052,1
2014-09-01,2015-05-01,8,6845.77,9602.226785703375,-2756.4567857033744,-0.16944709440122052,1
2014-09-01,2015-06-01,9,7525.485379478358,9683.754648057327,-2158.26926857897,-0.16944709440122052,1
2014-09-01,2015-07-01,10,6808.550649772876,9767.034393104657,-2958.4837433317816,-0.16944709440122052,1
2014-09-01,2015-08-01,11,6457.719028229418,9851.361197021657,-3393.6421687922393,-0.16944709440122052,1
2014-09-01,2015-09-01,12,6783.679258500682,9936.952714125473,-3153.2734556247906,-0.16944709440122052,1
2014-12-01,2015-01-01,1,7252.429999999999,8271.376570347142,-1018.9465703471424,-0.16944709440122052,1
2014-12-01,2015-02-01,2,7420.4554996301695,8286.749386288671,-866.2938866585018,-0.16944709440122052,1
2014-12-01,2015-03-01,3,6819.545505227352,8332.523451114532,-1512.9779458871799,-0.16944709440122052,1
2014-12-01,2015-04-01,4,7454.631473478869,8382.43242087993,-927.8009474010605,-0.16944709440122052,1
2014-12-01,2015-05-01,5,6845.77,8439.91914304497,-1594.1491430449696,-0.16944709440122052,1
2014-12-01,2015-06-01,6,7525.485379478358,8502.678509655225,-977.1931301768673,-0.16944709440122052,1
2014-12-01,2015-07-01,7,6808.550649772876,8568.560376979576,-1760.0097272067005,-0.16944709440122052,1
2014-12-01,2015-08-01,8,6457.719028229418,8636.455821821975,-2178.7367935925577,-0.16944709440122052,1
2014-12-01,2015-09-01,9,6783.679258500682,8704.89214947193,-1921.2128909712483,-0.16944709440122052,1
2014-12-01,2015-10-01,10,6480.684974502037,8772.91499793778,-2292.2300234357426,-0.16944709440122052,1
2014-12-01,2015-11-01,11,7281.211071319568,8839.677446768728,-1558.4663754491603,-0.16944709440122052,1
2014-12-01,2015-12-01,12,7303.637753940239,8904.591173900759,-1600.9534199605196,-0.16944709440122052,1
2015-03-01,2015-04-01,1,7454.631473478869,6994.346578367489,460.28489511138014,-0.16944709440122052,1
2015-03-01,2015-05-01,2,6845.77,7018.080410354097,-172.31041035409635,-0.16944709440122052,1
2015-03-01,2015-06-01,3,7525.485379478358,7086.147141654861,439.33823782349646,-0.16944709440122052,1
2015-03-01,2015-07-01,4,6808.550649772876,7170.656969043467,-362.1063192705915,-0.16944709440122052,1
2015-03-01,2015-08-01,5,6457.719028229418,7256.654392744101,-798.935364514683,-0.16944709440122052,1
2015-03-01,2015-09-01,6,6783.679258500682,7349.083643344691,-565.4043848440087,-0.16944709440122052,1
2015-03-01,2015-10-01,7,6480.684974502037,7439.4320142253155,-958.7470397232782,-0.16944709440122052,1
2015-03-01,2015-11-01,8,7281.211071319568,7527.062632915505,-245.8515615959368,-0.16944709440122052,1
2015-03-01,2015-12-01,9,7303.637753940239,7609.066672596908,-305.42891865666843,-0.16944709440122052,1
2015-03-01,2016-01-01,10,6294.321468539339,7684.325519771299,-1390.0040512319601,-0.16944709440122052,1
2015-03-01,2016-02-01,11,6573.369087438172,7751.928326908126,-1178.5592394699543,-0.16944709440122052,1
2015-03-01,2016-03-01,12,6221.186356293166,7811.584209413168,-1590.3978531200019,-0.16944709440122052,1
2015-06-01,2015-07-01,1,6808.550649772876,7211.18600973786,-402.6353599649847,-0.16944709440122052,1
2015-06-01,2015-08-01,2,6457.719028229418,7374.07000565047,-916.3509774210524,-0.16944709440122052,1
2015-06-01,2015-09-01,3,6783.679258500682,7364.59963190209,-580.9203734014072,-0.16944709440122052,1
2015-06-01,2015-10-01,4,6480.684974502037,7445.284528738293,-964.5995542362562,-0.16944709440122052,1
2015-06-01,2015-11-01,5,7281.211071319568,7506.807079080306,-225.59600776073785,-0.16944709440122052,1
2015-06-01,2015-12-01,6,7303.637753940239,7583.947945360215,-280.31019141997604,-0.16944709440122052,1
2015-06-01,2016-01-01,7,6294.321468539339,7660.619483442459,-1366.29801490312,-0.16944709440122052,1
2015-06-01,2016-02-01,8,6573.369087438172,7737.914457427942,-1164.5453699897698,-0.16944709440122052,1
2015-06-01,2016-03-01,9,6221.186356293166,7813.119887787121,-1591.9335314939553,-0.16944709440122052,1
2015-06-01,2016-04-01,10,6068.525257617199,7884.641575321997,-1816.1163177047983,-0.16944709440122052,1
2015-06-01,2016-05-01,11,5645.141094794298,7951.667351280279,-2306.5262564859813,-0.16944709440122052,1
2015-06-01,2016-06-01,12,5292.27,8013.415239600978,-2721.145239600977,-0.16944709440122052,1
2015-09-01,2015-10-01,1,6480.684974502037,6553.099298339021,-72.41432383698339,-0.16944709440122052,1
2015-09-01,2015-11-01,2,7281.211071319568,6619.405502600654,661.8055687189144,-0.16944709440122052,1
2015-09-01,2015-12-01,3,7303.637753940239,6623.232242347378,680.4055115928613,-0.16944709440122052,1
2015-09-01,2016-01-01,4,6294.321468539339,6695.306477267117,-400.9850087277782,-0.16944709440122052,1
2015-09-01,2016-02-01,5,6573.369087438172,6780.881888008546,-207.51280057037457,-0.16944709440122052,1
2015-09-01,2016-03-01,6,6221.186356293166,6886.891271947087,-665.7049156539215,-0.16944709440122052,1
2015-09-01,2016-04-01,7,6068.525257617199,7004.930499845796,-936.4052422285968,-0.16944709440122052,1
2015-09-01,2016-05-01,8,5645.141094794298,7128.924424345845,-1483.7833295515475,-0.16944709440122052,1
2015-09-01,2016-06-01,9,5292.27,7255.539543672379,-1963.2695436723789,-0.16944709440122052,1
2015-09-01,2016-07-01,10,6489.187703676498,7380.303817089959,-891.1161134134609,-0.16944709440122052,1
2015-09-01,2016-08-01,11,6598.941049091874,7500.8452756384195,-901.904226546545,-0.16944709440122052,1
2015-09-01,2016-09-01,12,6455.718499925342,7614.753349140625,-1159.0348492152825,-0.16944709440122052,1
2015-12-01,2016-01-01,1,6294.321468539339,7256.511725857232,-962.1902573178932,-0.16944709440122052,1
2015-12-01,2016-02-01,2,6573.369087438172,7268.688113532049,-695.3190260938773,-0.16944709440122052,1
2015-12-01,2016-03-01,3,6221.186356293166,7313.137163229143,-1091.9508069359772,-0.16944709440122052,1
2015-12-01,2016-04-01,4,6068.525257617199,7376.888640096144,-1308.363382478945,-0.16944709440122052,1
2015-12-01,2016-05-01,5,5645.141094794298,7462.526920112416,-1817.385825318118,-0.16944709440122052,1
2015-12-01,2016-06-01,6,5292.27,7559.46081470168,-2267.1908147016793,-0.16944709440122052,1
2015-12-01,2016-07-01,7,6489.187703676498,7666.366411336045,-1177.1787076595465,-0.16944709440122052,1
2015-12-01,2016-08-01,8,6598.941049091874,7778.012514551812,-1179.0714654599378,-0.16944709440122052,1
2015-12-01,2016-09-01,9,6455.718499925342,7892.007508864157,-1436.2890089388147,-0.16944709440122052,1
2015-12-01,2016-10-01,10,6053.842609846051,8005.507242053663,-1951.6646322076112,-0.16944709440122052,1
