date,ARIMA,MS-VAR,MS-VECM,Naive,VECM,BVAR_par,BVAR_bop,BVAR_mon,BVAR_ful,EqualWeight,MSE-Weight,GR-Convex,TrimmedMean,Median
2021-01-01,0.0024100235287460767,0.17509188720740698,0.20058052871747126,0.18311538382214715,0.0048321982097472614,0.11117987606232581,0.10107694303645166,0.10378690964972644,0.10723808798762137,0.002128340624559601,0.003047040467970597,0.002128340624559596,0.001685218435491644,0.0016992216257744593
2021-02-01,0.005024125446602017,0.010221042381816751,0.024658867492445006,0.16999664067096326,0.006805642993608514,0.2229179880913462,0.17752599240988212,0.19021039947452206,0.19251302546832333,2.18951676127094e-05,4.5052422961008124e-05,2.189516761270919e-05,1.7377659132106453e-05,2.0055153172029433e-05
2021-03-01,0.007416589067069752,0.00844719537319473,0.044085098163271864,0.4856273261351062,0.003578703136069896,0.1427360081866891,0.09430577247565751,0.11403538236315836,0.09976610386303404,2.2286450130428123e-07,1.0373013862071975e-06,2.2286450130427776e-07,1.2489139733064155e-07,2.1331496238631761e-07
2021-04-01,0.005546239741289654,0.009568788346338432,0.09775778210975733,0.5677368695808261,0.00027743591267140555,0.11063339671386992,0.04818072636369698,0.0879501501179482,0.0723485984104046,8.096378485137192e-10,1.0299795690822142e-08,8.096378485137061e-10,2.7283894111244413e-10,5.112871859924024e-10
2021-05-01,0.004456811946027812,0.01479377540099814,0.0728845692831726,0.5780126078188841,5.253505169109758e-05,0.11592598639093911,0.04544728815379317,0.09389958058613972,0.07452684496240986,1.5038242621213264e-11,3.6166755139170005e-10,1.503824262121302e-11,4.130015690849862e-12,1.0070456808246618e-11
2021-06-01,0.00232593870019257,0.013907944656826186,0.09076775681363716,0.5479029373447415,2.63983502418818e-06,0.12371619919420856,0.04268123649026239,0.09987915921575176,0.07881618774326474,1.3156526889752712e-13,5.725069392293723e-12,1.315652688975247e-13,3.0024076506248096e-14,7.277188583801947e-14
2021-07-01,0.001104166475293367,0.008186377170294135,0.07518920165694612,0.6736605190943027,1.2381737504161625e-07,0.08683299016174155,0.027460376299829406,0.0751609289497712,0.05240531637434037,1.2246192972768572e-15,1.0338894857254471e-13,1.224619297276834e-15,2.1323864508301564e-16,3.6199194982929433e-16
2021-08-01,0.00041044945163050146,8.553191983207974e-05,0.012264565652701261,0.2855413875677288,7.449194678729468e-10,0.24458281456517905,0.043434723583549835,0.2638056567142365,0.14987486980022013,2.255561174403954e-17,2.4859569687782146e-15,2.255561174403896e-17,3.785629397579398e-18,8.139784444192911e-18
2021-09-01,0.00027416348652147535,0.0001808308467262355,0.020338654642829225,0.17691795275077263,2.7858610061619695e-11,0.27307203892133475,0.0396314051429614,0.32705157460825907,0.16253337957273647,3.7326554394581175e-19,8.466218810112812e-17,3.7326554394580125e-19,4.782787726172398e-20,9.576217707490032e-20
2021-10-01,5.479533967573281e-06,0.0002719092266183514,0.028946905478476937,0.0635489324175846,4.8218699293566517e-14,0.3091816045425515,0.03560806098740051,0.3758346137000271,0.18660249411332522,1.0142715680348967e-21,2.810171668724893e-19,1.0142715680348693e-21,1.3024646152491548e-22,2.811742067967883e-22
2021-11-01,2.5894401822038075e-07,6.01526234651555e-05,2.4368187167743338e-05,0.28745586588138206,2.0268166795124332e-16,0.19048729030823247,0.02320633711450189,0.3883774666815733,0.11038826025965903,1.0047761890028596e-23,3.84072900228611e-21,1.00477618900283e-23,1.218862419412749e-24,2.601830019178297e-24
2021-12-01,8.58016328763136e-10,6.72181577956712e-05,1.626177863320045e-05,0.4844944799606464,1.5152874716040232e-19,0.1148203433023958,0.007396727481054971,0.30987027828323377,0.08333469017822397,2.96851293910648e-26,1.3811918454533413e-23,2.9685129391063924e-26,3.563038195600007e-27,7.729856556251239e-27
2022-01-01,1.5022499604189054e-09,6.379084776033899e-06,4.2432883334378655e-05,0.03722406699158407,4.539333386393028e-20,0.28916193192254797,0.024079323367902663,0.47730966633631133,0.17217619791129346,3.945827269944259e-27,3.142435461328497e-24,3.94582726994415e-27,4.0338979465967723e-28,8.530643926134004e-28
2022-02-01,2.9751803971075725e-09,1.3863109821520577e-05,9.615667445454063e-05,0.04343099310878282,3.7627519233249476e-20,0.3579974217590248,0.034391910254859305,0.3952246387821132,0.1688450133357635,7.53245496001614e-29,8.375110368053372e-26,7.532454960015922e-29,7.591233630386863e-30,1.8753756367036082e-29
2022-03-01,4.081100175585104e-09,2.4424499607226634e-05,0.00012106646567391928,0.07638602752872913,2.0600319550831316e-20,0.3004638972268888,0.033362432083610075,0.4572146628973506,0.1324274852170402,8.88955085751798e-31,1.4169821734753673e-27,8.88955085751768e-31,8.595103678114906e-32,2.1384127634613637e-31
2022-04-01,4.299953138409497e-09,2.680679711064935e-05,0.00012028722314618464,0.08257975934028537,5.091061216868679e-21,0.2879359862754222,0.025449188476051047,0.47308392085675643,0.13080404673127488,7.997299672277696e-33,9.018289300855576e-29,7.997299672277426e-33,3.4568770184691794e-34,9.16339679563751e-34
2022-05-01,4.368760961504231e-09,2.40812300738529e-11,1.034861621775008e-09,0.1060608410761154,9.668073603552695e-22,0.2617774215272146,0.022651660882437197,0.4881052415191376,0.12140482956739147,7.070181743024656e-35,1.1078663321917424e-29,7.070181743024426e-35,1.0348863284196267e-36,2.6735978389936298e-36
2022-06-01,4.780301763351862e-11,5.715171254914099e-14,2.4724514672437537e-12,0.0015680940202813006,2.1974925048086932e-24,0.0035793417014674846,0.0002999041320150737,0.7964533965685621,0.19809926352734153,7.356544959106706e-39,2.0764969751486388e-32,7.356544959106458e-39,3.638150549873857e-41,8.785721768319305e-41
2022-07-01,3.07475838806223e-13,2.716384467928082e-16,1.3133482523869228e-14,1.4510408431573056e-05,2.829530565860016e-27,3.0411596598481274e-05,2.4793777834196277e-06,0.800777752179724,0.19917484643714178,3.196941647320081e-43,2.098435094455236e-35,3.196941647319971e-43,5.41452277035208e-46,1.1607329514906767e-45
2022-08-01,1.919520577956861e-15,1.3773998989954745e-18,7.218416444909203e-17,1.3446842226845222e-07,3.214863950774029e-30,2.5424194548272513e-07,2.0116907179379748e-08,0.8008153845567993,0.19918420661592376,1.0220130981735281e-47,1.9357846696994391e-38,1.0220130981734904e-47,7.001345937277355e-51,1.3132889966832321e-50
2022-09-01,1.1880759496150835e-17,6.974820782840685e-21,3.9650703898724483e-19,1.2557357691821287e-09,2.56840257882127e-33,2.178937601730913e-09,1.6811048178313176e-10,0.8008157090669403,0.1991842873302759,1.209420358259404e-52,1.280492897312724e-41,1.2094203582593563e-52,3.756600446695705e-56,5.458247027793871e-56
2022-10-01,7.292979303239675e-20,3.521645474296168e-23,2.160090829404724e-21,1.2047656350859054e-11,1.702203854513195e-36,2.0448933536782828e-11,1.5673325396843903e-12,0.8008157119248273,0.19918428804110885,2.5593424269892392e-58,4.837834184738885e-45,2.5593424269891335e-58,5.304818817947909e-62,6.119872035158307e-62
2022-11-01,4.4009923243838795e-22,1.883561822115889e-25,1.2000226654710094e-23,1.1685046314786389e-13,7.633053440357462e-40,1.902336246146204e-13,1.44135056076208e-14,0.8008157119518488,0.19918428804782978,5.495734964461377e-65,1.0185133547686461e-48,5.49573496446117e-65,1.4769171025554587e-68,1.3782212005660379e-68
2022-12-01,2.679571520946747e-24,1.0429343975361645e-27,6.758087457781431e-26,1.1521507650962314e-15,4.539335198256054e-43,1.902915288899628e-15,1.385869853813544e-16,0.8008157119521035,0.19918428804789318,2.5331886168202814e-72,2.097682742347466e-52,2.5331886168201864e-72,1.5286558748267352e-75,1.1184863742443505e-75
2023-01-01,1.690760977999601e-26,5.911272060208514e-30,3.666761224455842e-28,1.1353558509620313e-17,3.5230602509687294e-46,1.842559492127976e-17,1.3022448989334447e-18,0.8008157119521061,0.19918428804789381,1.2818157197073595e-80,4.141731368683338e-56,1.2818157197073111e-80,3.713976133449816e-83,2.6307079018157344e-83
2023-02-01,1.0221798450908503e-28,3.3482906925519794e-32,2.0711697961474102e-30,1.0478721536519368e-19,1.9817425574188245e-60,1.571732745348261e-19,1.04617462322167e-20,0.8008157119521062,0.19918428804789384,4.673726836717873e-90,1.4904809435214572e-59,4.67372683671768e-90,2.1065968588620277e-91,3.284311655146992e-91
2023-03-01,5.65764896160581e-31,1.9519412758765024e-34,1.1404614486462969e-32,1.0550348551215526e-21,6.20693742240021e-69,1.3226322665160434e-21,8.385202018197689e-23,0.8008157119521062,0.19918428804789384,3.987514086850498e-101,6.163651663075771e-63,3.987514086850333e-101,7.139016501476565e-101,1.6600266201838347e-100
2023-04-01,3.0269010969930943e-33,1.1463232707705863e-36,6.625573075459937e-35,7.390266349731465e-24,4.968276180914742e-75,7.593156556666068e-24,4.491088131967025e-25,0.8008157119521062,0.19918428804789384,3.6777269123019146e-113,1.5709570627976815e-66,3.6777269123018015e-113,2.055807054655841e-110,1.8493839797499146e-109
2023-05-01,1.4052530389899973e-35,5.903795520301317e-39,3.887296317382631e-37,7.443203373346993e-26,1.7819947577688584e-80,4.687955641427621e-26,2.7177104841893365e-27,0.8008157119521062,0.19918428804789384,3.607800178199294e-126,5.477211865780211e-70,3.6078001781992075e-126,4.766968712551616e-121,1.6269977490847706e-119
2023-06-01,3.0234253993845223e-38,2.888248034491878e-41,1.222885182136679e-39,3.098181509316662e-28,6.549318634092925e-85,1.6327458321863625e-28,8.87325526856048e-30,0.8008157119521062,0.19918428804789384,3.807226458889078e-139,4.407179215239989e-73,3.807226458889012e-139,8.910784274145683e-132,4.416471488996859e-130
2023-07-01,4.4006797955313643e-41,1.6150908879446613e-43,7.060886160028969e-42,2.836343731620794e-30,4.4832641128199504e-89,4.056873909084146e-31,2.3834855618210538e-32,0.8008157119521062,0.19918428804789384,8.444426441937034e-151,8.434548665826368e-76,8.444426441936888e-151,2.926355080260592e-143,1.79396082881107e-141
2023-08-01,6.781981829587943e-44,9.529700132399926e-46,3.921251028959209e-44,2.8129947519227466e-32,3.4798109988198275e-93,3.204578697404893e-33,1.6871676730781114e-34,0.8008157119521062,0.19918428804789384,6.485170614643707e-161,2.651078864384082e-78,6.485170614643593e-161,1.1072816937700698e-155,2.586643232250299e-153
2023-09-01,1.1347135910655732e-46,5.78511640675744e-48,2.3768292587406227e-46,2.9832155352551247e-34,2.1894797649888777e-97,3.0222587571588616e-35,1.5005754659177319e-36,0.8008157119521062,0.19918428804789384,5.7351264338299735e-170,6.481611012984568e-81,5.735126433829872e-170,1.5152520645152971e-167,3.7875492817919814e-165
2023-10-01,2.2868142372756144e-49,3.070627857322724e-50,1.4069442602390575e-48,3.457192503371957e-36,1.342655149628608e-101,2.7487595586062362e-37,1.2830088128256515e-38,0.8008157119521062,0.19918428804789384,1.757402135992683e-178,1.4878331918786697e-83,1.7574021359926237e-178,1.1627334615386194e-179,7.367631639067231e-177
2023-11-01,4.5893417458645206e-52,1.8934786300650116e-52,8.479702774873462e-51,4.327636956881371e-38,9.703641693537178e-106,2.6761210178961846e-39,1.1822478155688903e-40,0.8008157119521062,0.19918428804789384,2.6711500526738163e-186,3.6924881210045865e-86,2.6711500526737024e-186,5.208044624935946e-191,2.2100023848948132e-188
2023-12-01,8.306859417058566e-55,1.2123982770703302e-54,5.418100592288184e-53,5.564648468191186e-40,7.628786493738058e-110,2.945879838660443e-41,1.2358514652166621e-42,0.8008157119521062,0.19918428804789384,6.962939095499072e-194,8.703130009837353e-89,6.962939095498714e-194,1.19047696578904e-201,3.053520913026256e-199
2024-01-01,5.965543251542841e-59,7.015903949550761e-57,3.154210921791423e-55,9.966202081773512e-43,2.2409497618243068e-113,6.137691625171388e-44,2.9437337109098667e-45,0.8008157119521062,0.19918428804789384,9.692468412968768e-200,4.610428921479776e-91,9.6924684129682e-200,1.5648243953497773e-209,2.7294706619630978e-207
2024-02-01,3.853965460743048e-61,4.925379934392259e-59,1.9939364679649583e-57,1.6869964550874749e-44,6.753398734998184e-116,7.966199154578573e-47,4.919040769834632e-48,0.8008157119521062,0.19918428804789384,1.2434006088424246e-204,2.540434069767834e-93,1.2434006088423441e-204,3.537062946122651e-216,5.249010949479031e-214
2024-03-01,1.0762357521227548e-18,1.4682703349605663e-16,6.746384918492377e-15,0.16031058207898544,8.40135330933634e-74,0.0004156406792329366,2.301371430359601e-05,1.2443881274695135e-113,0.8392507635274712,1.3693855031900987e-164,5.949509630464389e-51,1.3693855031900104e-164,1.825171713948027e-177,2.211212663091721e-175
2024-04-01,1.2356898052606225e-18,2.673967219221766e-16,1.3380750250614555e-14,0.20988545323035113,4.9581089585227005e-74,0.0007422548705764505,4.504163455051994e-05,1.0302106479378231e-113,0.7893272502645083,5.315766688420858e-166,1.1235172692853872e-50,5.31576668842049e-166,9.259115433656241e-180,1.4324157156916039e-177
2024-05-01,7.449912980047781e-19,5.810238895851216e-16,2.206674025546246e-14,0.1760722056493438,2.8153850696003272e-74,0.00014793588532454235,1.2605827789888856e-05,1.0588019432830111e-113,0.8237672526375192,1.1958305957935821e-166,2.9743585437968092e-50,1.1958305957934988e-166,4.6084699024919664e-181,7.969472856863372e-179
2024-06-01,1.5236184048977609e-19,8.726745187318817e-16,2.4128376412512886e-14,0.4637646180640561,6.211968707704182e-75,0.0001244803791715272,1.0472708156844694e-05,7.275392468386449e-114,0.5361004288485904,1.3722840563311723e-167,2.7904428026884916e-50,1.3722840563310764e-167,1.3764976090836428e-182,2.694156239629574e-180
2024-07-01,7.940897150367881e-21,1.4853564609304606e-15,4.919251671565119e-14,0.6662040930164969,1.0366315514517493e-75,0.00016653880957031786,1.2772392715522988e-05,4.6116632299213534e-114,0.33361659578116665,2.3314998108589555e-168,1.792129204799605e-50,2.33149981085879e-168,6.556418650059149e-184,1.356176482269988e-181
2024-08-01,3.0130230049397327e-22,1.0378968210161003e-15,5.694298326240251e-14,0.8796293644948262,9.823937847449384e-77,0.00012139133572063585,1.0014257871593214e-05,1.68780867681487e-114,0.12023922991152351,2.4272420400849803e-169,6.329775265962153e-51,2.4272420400848044e-169,2.104528913162211e-185,4.877483866989182e-183
2024-09-01,5.159854985103308e-24,2.242720110991884e-15,2.067365064140712e-14,0.9267612827133465,1.3772755845446127e-77,0.00012743965635823753,1.0525575449869388e-05,1.0213300018938416e-114,0.07310075205482243,6.019859003902965e-170,3.003256880684069e-51,6.0198590039025236e-170,1.8933857729137882e-186,4.6506621158610854e-184
2024-10-01,5.284151067731358e-26,1.0791727516962729e-15,1.8760875110169636e-14,0.9780656778571993,8.974142723836015e-79,5.892251632215826e-05,5.606403312298906e-06,3.064653041799983e-115,0.02186979322314641,7.270550773573642e-171,6.729753251740138e-52,7.270550773573097e-171,9.157607506618499e-188,2.51462218233381e-185
2024-11-01,2.6996273335198104e-28,2.5808951381789957e-15,2.1157951353538075e-15,0.9645534560833527,2.9145370698366147e-79,8.123896202412984e-05,8.490457261222076e-06,4.801506439465127e-115,0.03535681449735727,7.275855403972104e-171,6.2038091303753906e-52,7.275855403971556e-171,4.3902905868871045e-188,1.1822610046814337e-185
2024-12-01,2.8987079625839227e-31,1.0018151700232304e-15,1.8581880797958383e-15,0.9896522516977807,1.583590652912514e-80,2.3911059685716732e-05,2.7713591325499067e-06,1.382681316083534e-115,0.010321065883398201,1.1562345159454143e-171,1.0610987405679713e-52,1.1562345159453274e-171,3.494075421628948e-189,9.436127784277332e-187
2025-01-01,4.00500258731134e-33,2.411948404023936e-16,1.9007839746337636e-15,0.9924002910053675,2.1158969394145373e-81,2.5519014274223148e-05,3.1980651813894875e-06,1.0519576873828912e-115,0.0075709919151745065,3.316706068500151e-172,4.924862533573406e-53,3.316706068499899e-172,4.199308958412947e-190,1.1268101971078766e-187
2025-02-01,1.9716791850642228e-33,8.481655590170848e-17,1.6648004557511982e-15,0.9974634284288203,1.7658781934458459e-82,1.1235045578409114e-05,1.2894551413587387e-06,3.513695863221966e-116,0.002524047070458136,4.3239286716147195e-173,1.0925522288836769e-53,4.3239286716143906e-173,2.0717091984903524e-191,5.610797266167213e-189
2025-03-01,9.141081811168274e-34,5.3463664531134454e-17,1.3041125138237111e-15,0.9990506784020688,1.5171951819074855e-83,8.079727871020204e-06,8.798989696339576e-07,1.2866521310310997e-116,0.000940361971089179,5.432000358842011e-174,2.5127654765872125e-54,5.432000358841591e-174,9.322814934854969e-193,2.529852562906019e-190
2025-04-01,1.296832317824431e-33,1.7704528975653253e-16,3.8650461598270745e-15,0.9989270811557519,4.8284694234409575e-84,1.0068816148704794e-05,1.1857710338943376e-06,1.434919746416063e-116,0.0010616642570614818,3.658070065660348e-174,1.4869169259632196e-54,3.6580700656600635e-174,2.6960566500458557e-193,7.904863901017825e-191
2025-05-01,6.7772913522643805e-34,3.759078584907506e-17,3.8916604435478275e-15,0.935272680346756,5.515981159726747e-85,7.217065522364042e-06,8.760175651822428e-07,8.747294218543991e-115,0.06471922657015254,6.793785471291393e-175,3.662616041459236e-55,6.793785471290858e-175,1.7680189949339117e-194,5.198999459267321e-192
2025-06-01,6.661850709232382e-35,7.55615085857225e-18,7.713390606281032e-16,0.21802201867534923,1.3169752116771626e-86,8.719017500647365e-05,1.0583266090670795e-05,1.0567703887190716e-113,0.781880207883553,2.4099092285910036e-176,1.892229221671179e-56,2.4099092285908086e-176,1.9414121596497714e-196,6.334537166419204e-194
2025-07-01,6.463024481691364e-37,1.1723754517739367e-20,2.9082834294815914e-18,0.004359344344578331,3.473394830721709e-89,0.00011101346212217176,1.3474970192436418e-05,1.345515587176961e-113,0.9955161672231071,6.582524871515841e-179,1.1977451672888557e-58,6.582524871515296e-179,1.2982501473792425e-199,4.356494236297852e-197
2025-08-01,4.7372629665980155e-39,1.1907827006815976e-22,5.149594578650383e-20,8.848569474352816e-05,7.59861081047646e-92,0.00011148966084131758,1.3532771862823963e-05,1.351287254747325e-113,0.9997864918725524,1.5349555385412425e-181,5.313469489589765e-61,1.5349555385411156e-181,7.07135803393505e-203,2.4787583159501412e-200
2025-09-01,3.3613591221659836e-41,1.1254780779216758e-24,9.095859668476118e-22,1.832490814290475e-06,1.7565620947770395e-94,0.00011149932263256476,1.3533944624636562e-05,1.3514043584793828e-113,0.9998731342419285,3.4797130402797736e-184,2.3607916843654165e-63,3.47971304027948e-184,3.630480172936005e-206,1.3891670200780155e-203
2025-10-01,2.3319034032771217e-43,1.4721771736834375e-26,1.4972687035425484e-23,3.7753365349308084e-08,4.3930672043952764e-97,0.00011149952274494131,1.3533968914558323e-05,1.3514067838998382e-113,0.9998749287549751,8.246492013490665e-187,9.305778831738796e-66,8.24649201348996e-187,1.6733614810271466e-209,7.008782548629727e-207
2025-11-01,1.5937629899211148e-45,2.7231829492205234e-28,1.2907671491851337e-25,8.047037679413195e-10,1.2220281330504135e-99,0.00011149952686469958,1.353396941462038e-05,1.351406833832512e-113,0.9998749656990169,1.6188092257582852e-189,3.5031274889582972e-68,1.618809225758144e-189,4.016788433789126e-213,1.6007352891127288e-210
2025-12-01,1.0229515786096704e-47,1.117324380856737e-30,1.95691823295572e-27,1.3489245531562864e-11,3.919192394486589e-102,0.00011149952695291964,1.3533969425328651e-05,1.3514068349017647e-113,0.9998749664901324,1.3331664387225359e-192,1.8981738329993135e-70,1.3331664387224136e-192,1.910096058544377e-217,8.93441589064763e-215
